cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
854093,2002.0,INTERPORE INTERNATIONAL,BONZ.,alive,50.075,77.242,15.0,5.818,1.444,3.286,4.73,43.923,31.995,6.207999999999999,4.144,3.2910000000000004,12.632,58.923,110.8928,12.026,58.923,54.193000000000005,0
854093,2003.0,INTERPORE INTERNATIONAL,BONZ.,alive,65.429,90.818,18.68,0.0,1.569,7.247999999999999,8.817,52.038,32.982,5.974,14.934,18.225,14.402,70.718,233.168,6.401,70.718,61.901,0
913616,2007.0,NATIONAL DENTEX CORP,NADX,alive,33.125,155.639,92.424,24.631,5.315,14.155,19.47,77.937,7.354,27.124,6.626,72.635,18.559,170.361,88.8654,64.447,170.361,150.891,0
913616,2008.0,NATIONAL DENTEX CORP,NADX,alive,33.019,161.515,96.198,34.142,5.986000000000001,10.902,16.887999999999998,75.476,6.9910000000000005,23.492,-0.877,70.91199999999999,19.228,171.674,25.7712,71.023,171.674,154.786,0
913616,2009.0,NATIONAL DENTEX CORP,NADX,alive,31.019,155.295,87.363,21.776,5.757000000000001,12.316,18.073,73.832,6.89,21.724,5.877000000000001,77.359,17.862000000000002,161.195,58.1861,57.505,161.195,143.122,0
1064990,2005.0,NVENTA BIOPHARMACEUTICALS,NVN.Z,alive,6.462000000000001,7.598,26.253,0.0,0.4039999999999999,-26.012,-25.608,-25.608,0.0,3.4560000000000004,-19.614,-231.963,0.73,0.645,46.5002,4.077,0.645,26.253,0
1064990,2006.0,NVENTA BIOPHARMACEUTICALS,NVN.Z,alive,3.305,4.619,10.626,0.0,0.29,-10.295,-10.005,-10.005,0.0,2.316,-10.067,-242.03,0.0,0.621,13.387,2.316,0.621,10.626,0
1064990,2007.0,NVENTA BIOPHARMACEUTICALS,NVN.Z,alive,13.98,14.470999999999998,10.993,0.0,0.132,-10.504,-10.372,-10.372,0.0,1.69,-12.413,-254.631,0.0,0.621,20.8469,1.69,0.621,10.993,0
912088,2001.0,SOLA INTERNATIONAL INC,SOL.3,alive,300.091,713.065,296.671,278.245,18.586,51.777,70.363,232.834,82.586,143.004,19.118,-22.42,114.993,529.505,361.111,451.703,529.505,459.142,0
912088,2002.0,SOLA INTERNATIONAL INC,SOL.3,alive,311.369,759.079,310.017,324.204,19.722,66.862,86.584,252.729,91.442,139.756,1.5630000000000002,-22.583,123.088,562.746,304.4021,497.122,562.746,476.162,0
912088,2003.0,SOLA INTERNATIONAL INC,SOL.3,alive,372.888,848.437,362.574,275.45,23.575,93.26,116.835,287.535,86.662,160.64600000000002,-13.48,-11.06,145.92,650.109,748.2315,453.096,650.109,533.274,0
914923,1999.0,ANCHOR GAMING,SLOT.1,alive,101.664,507.169,88.34899999999999,212.805,17.38,101.315,118.695,160.582,21.375,72.756,47.507,196.404,38.526,248.931,570.3096,285.561,248.931,130.236,0
914923,2000.0,ANCHOR GAMING,SLOT.1,alive,98.559,548.719,265.504,222.77,50.951,122.877,173.828,259.699,17.378,51.336000000000006,64.959,261.363,43.959,525.203,552.5276,274.106,525.203,351.375,0
914923,2001.0,ANCHOR GAMING,SLOT.1,alive,84.348,406.43,249.22,406.124,54.155,2.041,56.196000000000005,135.22799999999998,14.81,66.598,-53.672,207.691,33.404,384.448,960.2532,472.722,384.448,328.25199999999995,0
914536,2008.0,SFN GROUP INC,SFN.2,alive,302.432,584.381,1685.921,1.646,29.374,25.246,54.62,503.235,0.0,189.84,-118.489,-388.61800000000005,269.203,2189.156,113.773,228.193,2189.156,2134.536,0
914536,2009.0,SFN GROUP INC,SFN.2,alive,257.88,523.591,1351.2279999999998,1.246,27.021,6.943,33.964,359.652,0.0,142.378,-6.327999999999999,-394.792,228.18,1710.88,277.8865,177.635,1710.88,1676.9160000000002,0
914536,2010.0,SFN GROUP INC,SFN.2,alive,347.07300000000004,612.2080000000001,1610.783,2.422,26.826,35.652,62.478,442.593,0.0,201.227,14.893,-379.794,291.691,2053.376,494.4221,242.332,2053.376,1990.898,0
916238,2004.0,MAPINFO CORP,MAPS,alive,105.395,202.845,30.226,15.59,5.1,10.699000000000002,15.799,94.447,0.494,50.657,5.122999999999999,32.614000000000004,27.792,124.673,219.8232,69.352,124.673,108.874,0
916238,2005.0,MAPINFO CORP,MAPS,alive,111.485,213.142,38.306,14.277,5.9,15.702,21.602,111.118,0.5479999999999999,48.457,10.235,42.754,31.831,149.424,254.8735,65.47800000000001,149.424,127.822,0
916238,2006.0,MAPINFO CORP,MAPS,alive,134.07,233.989,43.513000000000005,13.674,6.4,13.272,19.672,121.982,0.6579999999999999,48.094,9.661,55.306,37.881,165.495,276.3967,64.078,165.495,145.82299999999998,0
911151,2007.0,EMAK WORLDWIDE INC,EMAKQ,failed,36.943000000000005,51.443000000000005,121.254,0.0,1.596,-3.872,-2.276,42.92,7.315,30.535,-7.616,-17.18,24.477,164.174,5.6459,31.967,164.174,166.45,1
911151,2008.0,EMAK WORLDWIDE INC,EMAKQ,failed,31.016,48.385,112.594,0.0,1.6980000000000002,-0.124,1.574,37.784,5.291,24.412,-2.011,-19.13,18.396,150.378,1.4309,30.12,150.378,148.804,1
911151,2009.0,EMAK WORLDWIDE INC,EMAKQ,failed,27.941,41.344,99.142,0.0,1.883,1.786,3.669,32.829,3.044,18.272,2.222,-20.602,11.395,131.971,6.282,23.533,131.971,128.30200000000002,1
914670,2002.0,CORRECTIONAL SERVICES CORP,CSCQ,alive,34.993,88.088,141.935,19.186,3.0,6.356,9.356,18.473,0.0,17.822,2.363,-29.912,24.468000000000004,160.408,29.4495,38.08,160.408,151.05200000000002,0
914670,2003.0,CORRECTIONAL SERVICES CORP,CSCQ,alive,33.403,147.123,118.181,75.97399999999999,2.3,6.07,8.37,17.58,0.0,19.801,1.334,-28.578000000000003,21.146,135.761,27.3277,95.775,135.761,127.391,0
914670,2004.0,CORRECTIONAL SERVICES CORP,CSCQ,alive,42.606,199.99,115.675,120.957,3.0,6.5920000000000005,9.592,18.044,0.0,30.92,-3.248,-31.826,25.986,133.719,29.4843,151.877,133.719,124.127,0
916304,2000.0,IGEN INC,IGEN.,alive,27.781,39.133,58.798,51.427,3.955,-31.391,-27.436,-27.436,4.995,18.685,-43.253,-157.497,5.863,31.362,326.8802,75.506,31.362,58.798,0
916304,2001.0,IGEN INC,IGEN.,alive,89.698,106.198,61.535,48.096,5.968,-25.456,-19.488,-19.488,3.3310000000000004,16.282,-42.526,-200.023,10.259,42.047,873.6643,67.679,42.047,61.535,0
916304,2002.0,IGEN INC,IGEN.,alive,57.044,75.266,4.775,44.376000000000005,4.284,-6.449,-2.165,51.691,5.468999999999999,18.089,-27.988000000000003,-228.268,14.536,56.466,840.5125,62.525,56.466,58.631,0
916314,2002.0,WEBCO INDUSTRIES INC,WEBC,alive,55.917,123.928,130.481,37.325,6.997999999999999,6.269,13.267,25.813,34.306999999999995,26.596,2.088,13.331,18.564,156.29399999999998,26.5575,74.782,156.29399999999998,143.02700000000002,0
916314,2003.0,WEBCO INDUSTRIES INC,WEBC,alive,66.41,130.52700000000002,151.246,12.1,6.729,5.169,11.898,24.523000000000003,40.794,54.76,1.918,15.249,21.781,175.769,21.246,79.46300000000002,175.769,163.87099999999998,0
916314,2004.0,WEBCO INDUSTRIES INC,WEBC,alive,81.775,145.431,174.252,8.31,6.895,14.344,21.239,38.275,49.639,64.94,7.218,22.641,27.911,212.527,31.5149,86.975,212.527,191.288,0
902635,2007.0,MODERN MEDICAL MODALITIES CP,MODM,alive,1.3330000000000002,3.888,5.797000000000001,1.173,0.568,-3.127,-2.559,1.915,0.0,3.432,-3.486,-10.898,1.27,7.712000000000001,10.4206,4.605,7.712000000000001,10.271,0
902635,2008.0,MODERN MEDICAL MODALITIES CP,MODM,alive,1.078,3.492,5.774,0.447,0.2689999999999999,-1.459,-1.19,1.56,0.0,3.419,-1.217,-12.116,0.989,7.334,1.0269,3.866,7.334,8.524,0
902635,2009.0,MODERN MEDICAL MODALITIES CP,MODM,alive,3.662,5.136,0.003,0.004,0.017,-0.536,-0.519,0.0139999999999999,0.0,3.084,2.351,-9.764,0.0,0.017,0.7702,3.088,0.017,0.536,0
916235,2007.0,SONIC SOLUTIONS,SNIC,alive,99.267,210.049,25.458,0.0,7.693,-0.1169999999999999,7.576,107.416,1.198,62.43899999999999,-5.537000000000001,-18.649,15.773,132.874,254.596,65.447,132.874,125.298,0
916235,2008.0,SONIC SOLUTIONS,SNIC,alive,40.369,66.737,27.018,0.161,5.882999999999999,-11.645,-5.7620000000000005,92.94,1.086,39.073,-118.123,-136.477,14.874,119.958,31.9128,40.093,119.958,125.72,0
916235,2009.0,SONIC SOLUTIONS,SNIC,alive,71.244,95.41,29.534,0.037,2.322,1.235,3.557,74.811,1.941,31.805,-1.213,-137.77200000000002,11.27,104.345,286.8157,32.806999999999995,104.345,100.788,0
913201,2001.0,TBA ENTERTAINMENT CORP,TBA,alive,6.435,34.408,41.0,7.341,2.898,-3.257,-0.359,19.405,0.0,9.347,-6.931,-6.797999999999999,1.574,60.405,26.1351,16.688,60.405,60.764,0
913201,2002.0,TBA ENTERTAINMENT CORP,TBA,alive,5.176,28.139,33.009,3.562,0.6779999999999999,-0.034,0.644,16.123,0.0,9.01,-2.164,-8.962,1.994,49.132,10.0205,12.572,49.132,48.488,0
913201,2003.0,TBA ENTERTAINMENT CORP,TBA,alive,7.745,20.656,32.977,3.069,0.324,1.008,1.332,14.955,0.0,11.693,-9.814,-18.776,3.242,47.932,5.9,14.762,47.932,46.6,0
915909,2006.0,HIRSCH INTL CORP  -CL A,HRSH,alive,26.331,27.188,32.174,0.0,0.242,2.137,2.379,17.738,5.71,10.655,1.332,-23.621,5.756,49.912,18.2091,10.775,49.912,47.533,0
915909,2007.0,HIRSCH INTL CORP  -CL A,HRSH,alive,28.747,29.3,32.714,0.0,0.226,1.45,1.676,19.905,5.725,9.694,2.087,-21.534,5.797999999999999,52.619,17.7145,9.694,52.619,50.943000000000005,0
915909,2008.0,HIRSCH INTL CORP  -CL A,HRSH,alive,18.598,21.03,29.288,0.0,0.4029999999999999,-6.193,-5.79,13.239,8.527000000000001,7.946000000000001,-6.909,-28.443,4.961,42.527,2.6552,7.971,42.527,48.317,0
917321,2007.0,FINISHMASTER INC,FMST,alive,149.109,295.413,327.03,90.271,4.763999999999999,28.316,33.08,139.596,86.665,67.392,14.934,87.473,40.103,466.626,224.4375,170.125,466.626,433.546,0
917321,2008.0,FINISHMASTER INC,FMST,alive,172.67700000000002,317.36,335.29900000000004,80.339,6.371,28.877,35.248000000000005,150.714,111.723,80.855,18.06,104.947,39.969,486.013,129.987,174.868,486.013,450.765,0
917321,2009.0,FINISHMASTER INC,FMST,alive,160.101,296.936,291.72900000000004,49.395,6.8870000000000005,20.571,27.458,129.662,104.222,79.49600000000001,10.946,116.18,34.286,421.391,145.891,143.153,421.391,393.9330000000001,0
917126,2002.0,QUALITY DINING INC,QDIN,alive,9.057,156.941,216.905,99.031,10.46,12.898,23.358,42.351000000000006,1.843,32.157,5.084,-207.386,1.615,259.256,38.4258,131.188,259.256,235.898,0
917126,2003.0,QUALITY DINING INC,QDIN,alive,14.444,145.407,190.639,86.48100000000001,9.638,7.226,16.864,36.506,1.67,30.914,0.872,-206.514,1.4240000000000002,227.145,30.1586,117.395,227.145,210.281,0
917126,2004.0,QUALITY DINING INC,QDIN,alive,10.966,148.542,192.546,69.83800000000001,9.092,14.461,23.553,39.55,1.77,38.567,2.221,-206.926,1.52,232.096,32.3857,111.476,232.096,208.543,0
1160513,2004.0,SUNTRON CORP,SUNN,alive,130.773,180.109,438.019,0.0,11.199000000000002,1.0590000000000002,12.258,37.369,79.202,113.62,-4.457,-314.832,50.435,475.388,86.0831,114.295,475.388,463.13,0
1160513,2005.0,SUNTRON CORP,SUNN,alive,133.623,155.349,302.84,0.0,7.809,-5.4270000000000005,2.382,25.89,61.985,99.754,-11.342,-326.17400000000004,51.377,328.73,33.4463,100.781,328.73,326.348,0
1160513,2006.0,SUNTRON CORP,SUNN,alive,98.026,116.913,295.158,11.353,4.597,-2.5340000000000003,2.063,25.628,56.038,60.253,-11.879,-338.05300000000005,40.756,320.786,28.9586,73.361,320.786,318.723,0
916614,1999.0,IVC INDUSTRIES INC,3IVCO.,alive,42.927,65.241,78.98100000000001,31.034,2.208,-1.508,0.7,28.358,27.374,22.662,-7.041,-1.126,9.439,107.339,9.9484,54.701,107.339,106.639,0
916614,2000.0,IVC INDUSTRIES INC,3IVCO.,alive,37.357,60.248000000000005,61.557,25.56,2.689,-4.985,-2.296,24.311,27.133000000000003,18.188,5.074,3.887,7.452999999999999,85.868,5.8725,44.64100000000001,85.868,88.164,0
916614,2001.0,IVC INDUSTRIES INC,3IVCO.,alive,30.086,50.795,51.387,21.344,2.882,-5.909,-3.027,16.482,13.277,15.648,-2.548,1.275,13.847,67.869,1.6201,37.766,67.869,70.896,0
915127,2009.0,PHC INC/MA  -CL A,PHC.3,alive,11.759,22.692,25.849,0.621,1.002,-0.799,0.203,20.562,0.0,6.027,-2.454,-10.704,6.316,46.411,27.9846,6.648,46.411,46.208,0
915127,2010.0,PHC INC/MA  -CL A,PHC.3,alive,15.254,25.207,28.363000000000003,0.312,0.908,2.564,3.472,24.714,0.0,7.057,1.42,-9.285,8.334,53.077,22.5423,7.951,53.077,49.605,0
915127,2011.0,PHC INC/MA  -CL A,PHC.3,alive,19.363,28.282,32.747,0.057,1.106,4.15,5.256,29.261,0.0,9.467,0.58,-8.705,11.079,62.008,64.4754,10.367,62.008,56.752,0
95585,2004.0,PATHMARK STORES INC,PTMK,alive,340.8,1253.4,2846.1,622.9,87.4,58.7,146.1,1132.4,182.2,314.1,-308.6,-542.3,94.6,3978.5,142.5365,1188.2,3978.5,3832.4,0
95585,2005.0,PATHMARK STORES INC,PTMK,alive,372.6,1254.6,2846.3,592.3,90.8,19.4,110.2,1130.7,180.6,280.5,-40.1,-572.8,90.7,3977.0,564.8612,1083.3,3977.0,3866.8,0
95585,2006.0,PATHMARK STORES INC,PTMK,alive,332.3,1132.4,2875.2,581.5,92.6,36.3,128.9,1182.8,180.3,251.6,-18.3,-626.4,90.4,4058.0,572.3969999999999,1004.0,4058.0,3929.1,0
915016,2003.0,NWH INC,NWIR,alive,41.964,49.877,6.475,0.156,0.731,-0.997,-0.266,6.922000000000001,0.0,10.368,0.44,21.216,2.42,13.397,55.9946,10.524,13.397,13.663,0
915016,2004.0,NWH INC,NWIR,alive,30.403,38.295,9.051,0.14,0.31,-0.482,-0.172,8.412,0.0,3.997,0.8009999999999999,15.327,2.863,17.463,47.97,4.83,17.463,17.635,0
915016,2005.0,NWH INC,NWIR,alive,25.468000000000004,33.931,9.239,0.14,0.35,-0.095,0.255,9.632,0.0,4.034,0.942,10.422,3.354,18.871,41.2435,5.386,18.871,18.616,0
917821,1999.0,UROMED CORP,SLAW,alive,19.763,21.876,1.388,17.393,1.111,-5.877000000000001,-4.766,1.257,0.841,1.492,-2.48,-104.173,0.585,2.645,5.6153,18.885,2.645,7.411,0
917821,2000.0,UROMED CORP,SLAW,alive,12.062,13.668,4.107,14.393,0.12,-5.959,-5.839,0.2,0.684,1.256,-5.017,-109.248,0.654,4.307,12.35,15.649,4.307,10.146,0
917821,2001.0,UROMED CORP,SLAW,alive,5.098,12.925999999999998,4.408,0.21,1.337,-6.992999999999999,-5.656000000000001,1.69,0.853,17.759,-8.095,-117.228,0.913,6.098,2.8291,17.969,6.098,11.754,0
917823,2000.0,PROPHET 21 INC,PXXI,alive,27.974,37.173,21.937,0.0,1.826,-0.292,1.534,24.178,0.698,9.322,0.596,19.814,14.953,46.115,53.9545,9.566,46.115,44.581,0
917823,2001.0,PROPHET 21 INC,PXXI,alive,30.41,38.273,19.694000000000003,0.0,1.5219999999999998,-5.13,-3.608,21.115,1.207,11.444,-2.152,17.671,11.621,40.809,23.4929,12.462,40.809,44.417,0
917823,2002.0,PROPHET 21 INC,PXXI,alive,29.285,38.414,17.867,0.0,1.24,3.673,4.913,25.652,0.8109999999999999,8.792,2.585,20.193,7.44,43.519,46.135,9.567,43.519,38.606,0
918653,1999.0,COLD METAL PRODUCTS INC,CMPI,alive,82.427,137.749,176.77599999999998,52.621,3.429,10.828,14.257,28.631,42.684,42.612,4.537,6.85,36.014,205.407,21.492,111.097,205.407,191.15,0
918653,2000.0,COLD METAL PRODUCTS INC,CMPI,alive,64.51899999999999,123.251,196.194,59.383,3.823,-2.559,1.264,18.29,34.436,28.939,-5.7860000000000005,-3.317,25.868,214.484,7.98,106.754,214.484,213.22,0
918653,2001.0,COLD METAL PRODUCTS INC,CMPI,alive,51.711000000000006,99.298,145.787,0.0,4.284,-3.612,0.672,15.479,27.22,82.47200000000001,-19.764,-23.732,22.338,161.266,3.3197,103.189,161.266,160.594,0
919015,2007.0,BIOSPHERE MEDICAL INC,BSMD,alive,32.125,34.759,7.33,0.017,0.4379999999999999,-2.61,-2.172,19.57,3.836,5.57,-1.854,-83.35,4.097,26.9,93.8174,5.65,26.9,29.072,0
919015,2008.0,BIOSPHERE MEDICAL INC,BSMD,alive,27.393,30.228,7.256,0.008,0.43,-5.825,-5.395,22.002,3.762,5.474,-5.492000000000001,-89.68799999999999,4.729,29.258000000000003,35.4097,5.482,29.258000000000003,34.653,0
919015,2009.0,BIOSPHERE MEDICAL INC,BSMD,alive,27.623,30.447,7.249,0.0,0.433,-3.372,-2.939,24.194000000000003,3.713,6.369,-2.674,-92.8,5.183,31.443,50.4708,6.8,31.443,34.382,0
918765,2003.0,REPTRON ELECTRONICS INC,3RPRN,alive,38.987,81.223,123.737,3.67,6.698,1.304,8.002,26.33,19.546,112.607,-41.082,-58.264,12.974,150.067,1.4759,116.277,150.067,142.065,0
918765,2004.0,REPTRON ELECTRONICS INC,3RPRN,alive,36.41,76.192,120.466,33.361,4.648,0.2789999999999999,4.927,21.132,19.774,28.745,-0.735,-1.689,14.569,141.59799999999998,35.5,62.106,141.59799999999998,136.671,0
918765,2005.0,REPTRON ELECTRONICS INC,3RPRN,alive,41.604,67.497,116.942,33.046,5.109,-0.7829999999999999,4.3260000000000005,21.521,21.378,34.836,-14.470999999999998,-16.16,17.99,138.463,2.95,67.882,138.463,134.137,0
918577,2000.0,ROUGE INDUSTRIES INC,RGIDQ,alive,413.714,741.018,1183.215,66.5,56.711000000000006,-166.81400000000002,-110.103,-83.404,269.245,295.954,-117.319,162.39,130.537,1099.811,40.2883,448.172,1099.811,1209.914,0
918577,2001.0,ROUGE INDUSTRIES INC,RGIDQ,alive,318.225,673.307,1067.673,0.0,25.992,-190.731,-164.739,-144.127,232.937,360.915,-111.518,40.08,71.417,923.546,30.0294,502.734,923.546,1088.285,0
918577,2002.0,ROUGE INDUSTRIES INC,RGIDQ,alive,322.975,652.4,1162.187,85.0,24.783,-77.035,-52.252,-35.186,220.568,299.576,-52.333,-50.99100000000001,83.18700000000001,1127.001,22.6919,572.891,1127.001,1179.253,0
887023,2005.0,ENCYSIVE PHARMACEUTICALS INC,ENCY,alive,137.249,146.702,90.677,130.0,1.113,-77.78399999999999,-76.671,-76.671,2.1830000000000003,26.151,-74.877,-312.995,5.476,14.005999999999998,462.7958,157.437,14.005999999999998,90.677,0
887023,2006.0,ENCYSIVE PHARMACEUTICALS INC,ENCY,alive,53.419,63.137,127.155,130.0,1.121,-109.281,-108.16,-108.16,2.343,26.854,-109.283,-422.245,5.352,18.995,262.9061,156.85399999999996,18.995,127.155,0
887023,2007.0,ENCYSIVE PHARMACEUTICALS INC,ENCY,alive,48.863,58.698,1.171,189.696,0.846,-73.062,-72.21600000000001,34.751,3.503,19.54,-100.677,-522.794,11.259,35.922,68.7803,209.236,35.922,108.138,0
918946,2009.0,BRIGHTPOINT INC,CELL,alive,753.5880000000001,1013.991,2890.155,97.017,35.171,47.916,83.087,295.128,212.909,605.136,26.556,-270.35400000000004,382.973,3185.283,580.5324,737.064,3185.283,3102.196,0
918946,2010.0,BRIGHTPOINT INC,CELL,alive,915.906,1247.841,3259.216,90.0,34.424,69.565,103.989,334.023,311.80400000000003,885.5939999999999,30.118,-234.204,487.376,3593.239,588.725,1003.488,3593.239,3489.25,0
918946,2011.0,BRIGHTPOINT INC,CELL,alive,1144.765,1506.911,4845.43,246.542,46.74100000000001,87.714,134.455,398.953,468.937,944.398,48.832,-198.219,568.947,5244.383000000001,734.3054,1215.746,5244.383000000001,5109.928,0
916545,2005.0,TURBOCHEF TECHNOLOGIES INC,OVEN,alive,61.133,86.06700000000001,43.532,0.0,1.973,-22.452,-20.479,8.717,10.994000000000002,17.387999999999998,-28.154,-80.431,9.317,52.249,411.0406,21.295,52.249,72.72800000000001,0
916545,2006.0,TURBOCHEF TECHNOLOGIES INC,OVEN,alive,46.886,71.775,31.929,0.0,3.1,-16.644000000000002,-13.544,16.74,11.311,21.209,-23.404,-124.792,13.772,48.669,496.9329,26.07,48.669,62.213,0
916545,2007.0,TURBOCHEF TECHNOLOGIES INC,OVEN,alive,66.498,88.721,66.645,0.0,3.4,-9.443,-6.042999999999999,41.461000000000006,11.883,55.14,-17.234,-142.026,41.159,108.106,487.872,56.214,108.106,114.149,0
901696,2004.0,MTI TECHNOLOGY CORP,MTICQ,failed,56.751000000000005,62.86600000000001,105.812,0.0,1.2819999999999998,-13.559,-12.277,26.801,3.723,54.495,-15.787,-147.144,33.866,132.613,52.0353,58.19,132.613,144.89,1
901696,2005.0,MTI TECHNOLOGY CORP,MTICQ,failed,78.641,84.62200000000001,123.601,0.0,0.487,-6.436,-5.949,31.442,10.466,65.101,-8.102,-158.705,37.803,155.043,50.0734,69.406,155.043,160.99200000000002,1
901696,2006.0,MTI TECHNOLOGY CORP,MTICQ,failed,53.29,70.553,132.6,0.8690000000000001,1.12,-10.466,-9.346,33.358000000000004,2.718,53.017,-11.163,-176.44299999999998,30.327,165.958,31.132,62.877,165.958,175.304,1
919443,2009.0,LACROSSE FOOTWEAR INC,BOOT.1,alive,69.03699999999999,88.585,82.35700000000001,0.0,2.705,9.885,12.59,56.795,27.031,15.134,5.51,38.181,21.635,139.15200000000002,79.2,22.99,139.15200000000002,126.562,0
919443,2010.0,LACROSSE FOOTWEAR INC,BOOT.1,alive,70.11399999999999,97.27,88.397,0.263,3.016,12.33,15.345999999999998,62.145,40.071,24.094,6.881,35.058,22.834,150.542,105.9276,32.822,150.542,135.196,0
919443,2011.0,LACROSSE FOOTWEAR INC,BOOT.1,alive,75.317,102.435,76.4,0.138,3.685,5.535,9.22,54.92100000000001,48.648,29.06,3.0,32.48,22.726,131.321,82.0931,39.307,131.321,122.101,0
1070658,2000.0,CYBERNET INTERNET SVCS INTL,ZNET,alive,62.478,183.837,21.702,142.82399999999998,20.492,-49.087,-28.595,11.936,0.0,28.618,-57.218,-107.53,17.067,33.638000000000005,46.8588,171.442,33.638000000000005,62.233,0
1070658,2001.0,CYBERNET INTERNET SVCS INTL,ZNET,alive,26.432,64.062,22.346,146.874,17.941,-38.34,-20.399,12.436,0.0,24.983,-119.843,-221.499,10.664,34.782,9.785,171.857,34.782,55.181,0
1070658,2002.0,CYBERNET INTERNET SVCS INTL,ZNET,alive,32.047,37.057,14.018,166.02200000000002,6.942,-23.314,-16.372,12.276,0.0,15.722,-40.323,-278.625,5.615,26.294,1.8512,181.74400000000003,26.294,42.666,0
873998,1999.0,INTERLOTT TECHNOLOGIES INC,ILI.1,alive,10.171,36.204,8.499,0.0,5.547999999999999,3.502,9.05,13.835,5.214,19.611,2.07,4.279,4.556,22.334,16.4513,20.182,22.334,13.284,0
873998,2000.0,INTERLOTT TECHNOLOGIES INC,ILI.1,alive,13.279000000000002,40.004,22.481,0.511,6.622000000000001,7.425,14.047,20.108,5.919,20.149,3.61,7.888999999999999,5.946000000000001,42.589,41.795,21.656,42.589,28.542,0
873998,2001.0,INTERLOTT TECHNOLOGIES INC,ILI.1,alive,21.451,54.917,24.245,5.024,7.315,4.893,12.208,18.471,10.629,28.774,1.949,9.455,9.425,42.716,31.5609,34.947,42.716,30.508000000000003,0
918999,2001.0,DT INDUSTRIES INC,DTIIQ,alive,221.641,414.701,405.858,177.22299999999998,14.536,13.533,28.069000000000003,105.244,158.724,139.862,-71.343,-9.023,44.915,511.102,72.4624,320.863,511.102,483.033,0
918999,2002.0,DT INDUSTRIES INC,DTIIQ,alive,138.657,308.41,254.429,80.782,6.582000000000001,9.662,16.244,71.847,56.065,86.928,1.6569999999999998,-27.84,54.93600000000001,326.276,82.76799999999999,170.995,326.276,310.032,0
918999,2003.0,DT INDUSTRIES INC,DTIIQ,alive,97.944,209.245,194.584,38.496,4.887,-9.742,-4.855,46.482,58.147,102.695,-77.597,-121.873,28.999,241.066,54.6731,165.507,241.066,245.921,0
920354,2003.0,MRO SOFTWARE INC,MROI,alive,110.016,205.261,59.076,0.0,8.764,5.742000000000001,14.505999999999998,117.801,0.0,57.533,4.87,31.471,28.833,176.877,335.4624,58.749,176.877,162.371,0
920354,2004.0,MRO SOFTWARE INC,MROI,alive,136.312,222.721,59.95,0.0,8.003,14.643,22.646,125.739,0.0,58.151,10.34,42.352,36.636,185.689,249.83,61.58600000000001,185.689,163.043,0
920354,2005.0,MRO SOFTWARE INC,MROI,alive,172.47099999999998,246.37,67.735,0.0,5.4510000000000005,13.204,18.655,131.434,0.0,61.834,13.595,55.68899999999999,40.362,199.169,433.4279,64.664,199.169,180.514,0
919623,2000.0,QUINTILES TRANSNATIONAL CORP,0573B,alive,836.675,1961.578,993.795,18.965,92.567,7.747000000000001,100.314,666.115,0.0,527.991,418.923,528.299,430.842,1659.91,2427.3472,556.872,1659.91,1559.596,0
919623,2001.0,QUINTILES TRANSNATIONAL CORP,0573B,alive,1079.738,1947.74,956.748,21.75,96.103,46.268,142.371,663.1239999999999,0.0,462.186,-33.843,558.013,446.584,1619.872,1903.9152,492.652,1619.872,1477.501,0
919623,2002.0,QUINTILES TRANSNATIONAL CORP,0573B,alive,992.319,2054.195,877.9169999999999,18.855,89.824,103.211,193.035,701.138,0.0,423.846,127.323,716.459,272.832,1579.055,1425.9971,455.809,1579.055,1386.02,0
